date,product_category,store_id,promotion,day_of_week,holiday,competitor_price_index,daily_sales
2023-02-18,Home Goods,1,1,Saturday,0,0.9060683493404404,23.055116797824223
2023-02-19,Home Goods,2,0,Sunday,0,0.921982677421581,21.614467346772805
2023-02-20,Clothing,4,0,Monday,0,0.9954848632753424,37.625698032673974
2023-02-21,Electronics,1,0,Tuesday,0,1.0825754902583753,67.24684728690603
2023-02-22,Toys,1,0,Wednesday,0,1.0896151463952775,44.031275479941314
2023-02-23,Home Goods,1,0,Thursday,0,1.0988203379193175,21.615648782381943
2023-02-24,Home Goods,4,0,Friday,0,0.9731263769659226,21.61594415137419
2023-02-25,Clothing,2,0,Saturday,0,1.0193282143714977,12.80962342186817
2023-02-26,Electronics,1,1,Sunday,0,0.9854634414934,70.13364656920416
2023-02-27,Electronics,5,0,Monday,0,0.9970547307099425,24.018700313964157
2023-02-28,Toys,1,0,Tuesday,0,1.0597596671342715,34.42727421152971
2023-03-01,Home Goods,1,1,Wednesday,0,1.0383175872614137,6.72541988436204
2023-03-02,Clothing,2,0,Thursday,0,0.9809673332745739,36.8301835816308
2023-03-03,Toys,2,0,Friday,0,1.0927472021234144,44.83735790558106
2023-03-04,Toys,1,0,Saturday,0,1.064210483326258,36.03051208102715
2023-03-05,Home Goods,5,0,Sunday,0,1.0150863803762031,26.422736577032147
2023-03-06,Toys,2,0,Monday,0,1.0751048935880347,68.05949390295342
2023-03-07,Electronics,1,0,Tuesday,0,1.0543096744089104,20.818482607176634
2023-03-08,Clothing,5,1,Wednesday,0,0.9847890616147186,32.66944988443663
2023-03-09,Electronics,3,0,Thursday,0,0.9450239428707058,42.43883587872774
2023-03-10,Electronics,1,0,Friday,0,1.0895334072987128,33.631235152792506
2023-03-11,Toys,5,0,Saturday,0,0.9242908550881754,54.451315244525404
2023-03-12,Toys,5,0,Sunday,0,0.930862796519957,38.436747740794296
2023-03-13,Clothing,2,0,Monday,0,1.0385372711029082,36.835719923084014
2023-03-14,Home Goods,5,0,Tuesday,0,0.9296992865638751,18.41811163405903
2023-03-15,Home Goods,2,0,Wednesday,0,1.0951522328002317,28.02794416741423
2023-03-16,Toys,3,1,Thursday,0,1.013080369841008,63.424100311360135
2023-03-17,Electronics,3,0,Friday,0,1.006146872216409,46.44757682565958
2023-03-18,Home Goods,5,1,Saturday,0,1.0223984658642264,19.219949591496654
2023-03-19,Clothing,4,0,Sunday,0,,15.216001344190113
2023-03-20,Home Goods,3,0,Monday,0,0.9705891535472234,2.40255935757155
2023-03-21,Electronics,2,0,Tuesday,0,0.9438696881959135,42.44579531358974
2023-03-22,Home Goods,5,0,Wednesday,0,1.0144579238427824,17.619250132003124
2023-03-23,Toys,3,0,Thursday,0,0.9799266785735534,60.06644622219458
2023-03-24,Home Goods,1,0,Friday,0,1.0349968181624747,9.610762720895043
2023-03-25,Home Goods,1,0,Saturday,0,0.9020820544246181,7.208170536025094
2023-03-26,Clothing,3,0,Sunday,0,0.9931930766039346,2.402756344241602
2023-03-27,Clothing,3,0,Monday,0,0.9679394561108633,11.213016158976231
2023-03-28,Electronics,5,0,Tuesday,0,1.0280951111893402,9.611288040215998
2023-03-29,Clothing,3,0,Wednesday,0,1.0915238285825872,31.23711296723124
2023-03-30,Home Goods,2,0,Thursday,0,1.0782108973607165,0.8009625592203341
2023-03-31,Electronics,2,0,Friday,0,1.0258096206583514,16.019470080916637
2023-04-01,Toys,1,0,Saturday,0,1.0570728445968975,29.736547669900407
2023-04-02,Home Goods,2,0,Sunday,0,1.0453530954481658,16.220156731446362
2023-04-03,Electronics,2,0,Monday,0,0.9959924051773148,48.66113511974514
2023-04-04,Toys,3,0,Tuesday,0,0.969155634278413,31.540055590709247
2023-04-05,Electronics,4,1,Wednesday,0,1.0825088795935551,101.65048243988056
2023-04-06,Electronics,1,0,Thursday,0,0.9952640113124929,56.77365160889262
2023-04-07,Electronics,2,0,Friday,0,1.0775108080284734,50.46615768675696
2023-04-08,Toys,3,1,Saturday,0,0.9218391332942303,72.45597360367735
2023-04-09,Toys,3,0,Sunday,0,1.0599083320979024,31.542210559345627
2023-04-10,Toys,3,0,Monday,0,1.0330099722496482,34.246296562518936
2023-04-11,Home Goods,2,0,Tuesday,0,0.9312635802827115,13.51845968058266
2023-04-12,Electronics,5,0,Wednesday,0,1.0106986389508048,44.16090505568137
2023-04-13,Clothing,3,0,Thursday,0,0.900115790103187,37.85272156831859
2023-04-14,Clothing,3,0,Friday,0,1.0532071257496565,26.136760130896448
2023-04-15,Electronics,2,0,Saturday,0,1.0893897593343447,47.76783502718281
2023-04-16,Toys,1,0,Sunday,0,0.9102170984577657,56.7814099730371
2023-04-17,Electronics,3,0,Monday,0,1.0588144289290486,40.5587041912578
2023-04-18,Clothing,2,0,Tuesday,0,0.9850228413721828,35.151357288101494
2023-04-19,Toys,3,0,Wednesday,0,0.971753187313931,36.05316678667655
2023-04-20,Clothing,5,0,Thursday,0,1.0334098839584749,35.15231795248127
2023-04-21,Electronics,1,0,Friday,0,1.073909747438671,59.489350959951004
2023-04-22,Clothing,3,0,Saturday,0,1.0914248667727635,21.632786857301785
2023-04-23,Home Goods,3,0,Sunday,0,1.0167358182112611,15.323433409505828
2023-04-24,Toys,5,1,Monday,0,1.036403185261896,48.675100652314065
2023-04-25,Clothing,5,0,Tuesday,0,1.0140259226444925,26.140689028732233
2023-04-26,Electronics,1,0,Wednesday,0,0.9896046901610664,5.408492323561475
2023-04-27,Clothing,4,0,Thursday,0,,40.564246712963325
2023-04-28,Electronics,3,0,Friday,0,1.0602963795887574,48.67776120814763
2023-04-29,Electronics,4,0,Saturday,0,0.925958525107067,41.46680764837226
2023-04-30,Home Goods,4,0,Sunday,0,0.9916094583858863,18.029293163184498
2023-05-01,Clothing,4,1,Monday,0,0.9914637097487699,35.69848826166867
2023-05-02,Toys,5,0,Tuesday,0,0.9556738553046009,34.25659319550779
2023-05-03,Home Goods,5,0,Wednesday,0,1.0523911334139011,14.424025809613001
2023-05-04,Clothing,3,0,Thursday,0,0.9443590383284627,31.552987611296412
2023-05-05,Clothing,4,0,Friday,0,1.098645392146186,21.63663001368405
2023-05-06,Electronics,4,0,Saturday,0,0.9966924720403987,55.89539131255529
2023-05-07,Electronics,5,1,Sunday,0,0.9355695395871942,71.40283038605786
2023-05-08,Electronics,5,0,Monday,0,0.9900954989468249,46.88128681790821
2023-05-09,Clothing,5,0,Tuesday,0,0.9964519703689063,14.42520844046207
2023-05-10,Electronics,5,0,Wednesday,0,0.9610215705939448,44.17780451228076
2023-05-11,Clothing,2,0,Thursday,0,1.0817900514621184,43.27680801687697
2023-05-12,Electronics,5,0,Friday,0,0.9348361982271969,46.8838493248051
2023-05-13,Home Goods,5,0,Saturday,0,0.981885211843055,11.721122493353556
2023-05-14,Home Goods,1,0,Sunday,0,1.0330912774905783,18.934379677814018
2023-05-15,Clothing,1,0,Monday,0,0.9710213425241312,10.819793376206588
2023-05-16,Home Goods,2,0,Tuesday,0,0.9870022982002503,18.934897142444488
2023-05-17,Clothing,1,0,Wednesday,0,0.9416234309249105,20.738504059116554
2023-05-18,Toys,1,0,Thursday,0,0.9585105574085527,27.050592316024197
2023-05-19,Electronics,1,0,Friday,0,1.0508446321452674,33.362853073263885
2023-05-20,Electronics,4,0,Saturday,0,1.0349981101726349,29.75646475077848
2023-05-21,Clothing,1,0,Sunday,0,0.9994490810163281,19.837914240459
2023-05-22,Electronics,3,0,Monday,0,1.0051584801168165,27.953806583660448
2023-05-23,Clothing,4,0,Tuesday,0,1.0501610649512712,24.34719648859943
2023-05-24,Toys,3,0,Wednesday,0,0.9911365726080718,57.712661767283976
2023-05-25,Electronics,5,0,Thursday,0,0.9197105157030202,39.677997141187866
2023-05-26,Clothing,5,0,Friday,0,1.0759201695898644,42.383894278738666
2023-05-27,Home Goods,1,0,Saturday,0,0.9548314173754322,22.544932679417098
2023-05-28,Toys,3,0,Sunday,0,1.012505440816816,40.581433344048115
2023-05-29,Toys,5,0,Monday,0,0.9776150724810251,44.18927568363146
2023-05-30,Home Goods,5,0,Tuesday,0,1.0000740980596083,30.662365375669857
2023-05-31,Electronics,4,0,Wednesday,0,1.0216042808828072,45.994176546511625
2023-06-01,Home Goods,1,0,Thursday,0,1.0703348080340682,25.252049824842743
2023-06-02,Clothing,2,1,Friday,0,1.025083721417967,32.46736485055716
2023-06-03,Toys,1,0,Saturday,0,1.0424884843314821,23.448972808305292
2023-06-04,Clothing,2,0,Sunday,0,0.9275849726518332,22.54739733549989
2023-06-05,Home Goods,1,1,Monday,0,1.0582215144442537,0.0
2023-06-06,Clothing,5,0,Tuesday,0,0.9643637699703459,26.15569570827873
2023-06-07,Toys,3,0,Wednesday,0,1.0496542081990423,39.68504610575053
2023-06-08,Toys,4,0,Thursday,0,1.0223850374821541,39.6855883856605
2023-06-09,Electronics,5,0,Friday,0,1.0380348565953263,73.96051625419092
2023-06-10,Electronics,3,0,Saturday,0,0.9094012165652972,34.27485392665919
2023-06-11,Home Goods,4,0,Sunday,0,0.9106951160390331,16.23567897402996
2023-06-12,Clothing,3,1,Monday,0,0.9497331380564341,28.142228101757585
2023-06-13,Clothing,4,0,Tuesday,0,0.9780888912481662,27.962211290619294
2023-06-14,Clothing,5,0,Wednesday,0,1.0716231327511012,33.37470823107223
2023-06-15,Electronics,5,0,Thursday,0,0.9456885565683187,28.865006947285
2023-06-16,Electronics,5,0,Friday,0,0.9485215205333284,38.787883098716534
2023-06-17,Toys,4,0,Saturday,0,1.0365274368434947,11.726729547683636
2023-06-18,Electronics,4,1,Sunday,0,1.0497560699397737,30.30949976141465
2023-06-19,Toys,2,0,Monday,0,1.0838950634126656,64.04773478901312
2023-06-20,Toys,2,1,Tuesday,0,0.9435346287074844,59.538144483887486
2023-06-21,Clothing,1,0,Wednesday,0,0.9330214201990092,27.965268174182697
2023-06-22,Toys,3,0,Thursday,0,0.9283600078215232,31.57412131562468
2023-06-23,Home Goods,3,0,Friday,0,0.9585567936973375,25.25964221045408
2023-06-24,Electronics,1,0,Saturday,0,0.9033551585504015,44.204977902968494
2023-06-25,Toys,4,0,Sunday,0,0.9907056783165694,66.75945028563922
2023-06-26,Home Goods,4,0,Monday,0,0.9678247348198405,8.119503550483712
2023-06-27,Clothing,4,0,Tuesday,0,0.9682675091888596,10.826152666901349
2023-06-28,Electronics,5,0,Wednesday,0,0.9585980442398866,44.207394124203915
2023-06-29,Toys,2,0,Thursday,0,0.9716035916718958,21.652897077623678
2023-06-30,Home Goods,4,0,Friday,0,1.03632448298625,15.337678343549035
2023-07-01,Clothing,3,0,Saturday,0,0.9635023050455512,6.014858010449067
2023-07-02,Toys,3,0,Sunday,0,1.0768809988470915,33.08217110561879
2023-07-03,Home Goods,5,0,Monday,0,1.0400656671022963,10.025037321195384
2023-07-04,Toys,4,1,Tuesday,0,1.0301377356385488,21.654376507929527
2023-07-05,Toys,3,0,Wednesday,0,0.9132589433218904,58.146805534952634
2023-07-06,Home Goods,3,0,Thursday,0,0.9808896143662175,0.0
2023-07-07,Electronics,2,1,Friday,0,1.0760322693802797,69.77807358048044
2023-07-08,Home Goods,3,0,Saturday,0,1.083057647329331,18.04630010412731
2023-07-09,Electronics,5,0,Sunday,0,1.0439484567449675,43.111194893085134
2023-07-10,Clothing,5,1,Monday,0,0.9124093608308909,37.29670614941552
2023-07-11,Home Goods,1,0,Tuesday,0,0.9684660365891762,0.0
2023-07-12,Clothing,2,0,Wednesday,0,0.9863037631168162,27.0709297583399
2023-07-13,Toys,3,0,Thursday,0,0.9350890296370706,29.076581128662724
2023-07-14,Electronics,3,0,Friday,0,0.9160049267766321,43.11414045773717
2023-07-15,Home Goods,5,0,Saturday,0,0.954475994124747,2.005336260224082
2023-07-16,Toys,5,0,Sunday,0,1.0145676748627754,18.048272960908747
2023-07-17,Home Goods,4,0,Monday,0,0.9341527334348506,22.05930171276419
2023-07-18,Home Goods,4,0,Tuesday,0,1.0924734697470477,24.06502161173686
2023-07-19,Toys,5,0,Wednesday,0,1.0393001743261752,45.12253209451157
2023-07-20,Electronics,5,0,Thursday,0,1.0097849102550513,33.09030902865728
2023-07-21,Toys,3,0,Friday,0,1.0875308514145445,49.13476662166811
2023-07-22,Electronics,4,0,Saturday,0,1.0038907328663194,44.121617821187556
2023-07-23,Home Goods,4,0,Sunday,0,1.0136456193181194,8.022221950006164
2023-07-24,Electronics,1,0,Monday,0,0.9831969397558644,35.09770062043532
2023-07-25,Toys,1,0,Tuesday,0,0.9726469498126047,20.056102980655464
2023-07-26,Home Goods,1,1,Wednesday,0,1.0437286977534672,18.050739335183458
2023-07-27,Electronics,2,0,Thursday,0,1.0645025905942078,50.141627753187244
2023-07-28,Home Goods,2,0,Friday,0,1.0889368962407289,24.068310200642415
2023-07-29,Toys,2,0,Saturday,0,0.9757403467147641,53.15157797771643
2023-07-30,Home Goods,2,0,Sunday,0,0.9620139246898473,17.04885231374759
2023-07-31,Clothing,3,0,Monday,0,0.9718573573892879,24.069296864944253
2023-08-01,Electronics,4,0,Tuesday,0,1.0788827086907802,69.2001740658453
2023-08-02,Clothing,4,0,Wednesday,0,1.0617454027113082,7.020403443554752
2023-08-03,Electronics,2,0,Thursday,0,1.0798478011462413,55.16106651388148
2023-08-04,Toys,2,0,Friday,0,0.9822199709500268,47.13828277385338
2023-08-05,Home Goods,3,0,Saturday,0,1.037114011009259,25.073897286803952
2023-08-06,Clothing,1,0,Sunday,0,0.9360217486186179,25.07423991134638
2023-08-07,Clothing,5,0,Monday,0,1.0675082102049294,39.11634876329019
2023-08-08,Home Goods,3,0,Tuesday,0,1.0228209562121764,18.053946125623277
2023-08-09,Clothing,3,0,Wednesday,0,1.0432016316067991,8.024085700180759
2023-08-10,Electronics,4,0,Thursday,0,0.9739315530533179,57.17239184044375
2023-08-11,Electronics,1,0,Friday,0,0.9943574403475953,64.19443994697515
2023-08-12,Home Goods,3,0,Saturday,0,1.0496574870245974,22.06714026609092
2023-08-13,Clothing,4,0,Sunday,0,0.9679175812006354,32.0980971702247
2023-08-14,Electronics,5,1,Monday,0,,87.86974169113395
2023-08-15,Electronics,3,0,Tuesday,0,1.0380002816320018,68.21032058073698
2023-08-16,Electronics,1,1,Wednesday,0,1.0617081031094031,45.74166353964956
2023-08-17,Toys,2,0,Thursday,0,0.948167165426038,55.17161999872065
2023-08-18,Electronics,5,1,Friday,0,1.0852027868714902,85.46702283575921
2023-08-19,Clothing,2,0,Saturday,0,0.9015891612408011,39.122763352088896
2023-08-20,Home Goods,3,0,Sunday,0,1.0072548273467532,19.06006823138638
2023-08-21,Electronics,5,0,Monday,0,0.9354851421233769,49.15558448902158
2023-08-22,Clothing,2,0,Tuesday,0,0.9109017308642128,41.13074496690681
2023-08-23,Clothing,4,0,Wednesday,0,0.9064537602820693,17.0544443665585
2023-08-24,Clothing,3,0,Thursday,0,0.9847823443663714,45.14473431677524
2023-08-25,Toys,1,0,Friday,0,0.9078501967440313,32.103360854108224
2023-08-26,Home Goods,3,0,Saturday,0,1.0144694158194862,27.08758085630017
2023-08-27,Home Goods,5,0,Sunday,0,0.9927748326640505,21.068406331003324
2023-08-28,Home Goods,1,0,Monday,0,1.0857132174713073,26.085049989330415
2023-08-29,Electronics,3,0,Tuesday,0,1.0820483442617679,9.029563764528673
2023-08-30,Clothing,3,0,Wednesday,0,0.9591694348187121,3.0098957166070877
2023-08-31,Electronics,3,1,Thursday,0,0.9801472720216552,95.11400432095859
2023-09-01,Clothing,3,0,Friday,0,0.9677267412270729,26.086475784675223
2023-09-02,Toys,2,0,Saturday,0,0.9928516648899254,28.093511649202817
2023-09-03,Electronics,4,0,Sunday,0,0.9690397205032172,35.117369419424286
2023-09-04,Clothing,2,0,Monday,0,1.0775604681701632,38.12795065109372
2023-09-05,Home Goods,4,0,Tuesday,0,0.9928223064647027,20.067616659964052
2023-09-06,Clothing,1,0,Wednesday,0,1.0063838100033202,19.064496331944483
2023-09-07,Toys,1,0,Thursday,0,0.9082334263631027,8.027266038098025
2023-09-08,Home Goods,1,0,Friday,0,0.9655381307680075,10.034219659253097
2023-09-09,Toys,1,0,Saturday,0,0.919845005998926,63.21644766837057
2023-09-10,Toys,3,0,Sunday,0,0.9539527333949152,64.22076088406381
2023-09-11,Toys,5,0,Monday,0,1.059433239926049,47.16276572531577
2023-09-12,Electronics,3,0,Tuesday,0,0.9206058230091905,42.14602612294766
2023-09-13,Clothing,1,0,Wednesday,0,1.0478966679123662,26.090753638326103
2023-09-14,Home Goods,4,0,Thursday,0,0.9424632452270173,35.122648289338514
2023-09-15,Home Goods,1,1,Friday,0,0.9137199673481796,15.654880009280543
2023-09-16,Clothing,3,0,Saturday,0,0.9045672529728562,43.15186146491824
2023-09-17,Toys,4,0,Sunday,0,1.0488419579280706,44.15599649226516
2023-09-18,Clothing,5,0,Monday,0,0.9091040921275643,18.064063581497173
2023-09-19,Clothing,5,1,Tuesday,0,0.9799078703358931,44.55863236817769
2023-09-20,Toys,3,0,Wednesday,0,1.0089282972369298,42.15063360885709
2023-09-21,Toys,4,0,Thursday,0,0.9538357454259826,33.1188075271515
2023-09-22,Home Goods,1,0,Friday,0,1.0044223127336072,20.07227883763587
2023-09-23,Clothing,1,0,Saturday,0,0.9610235997020937,30.108829675664406
2023-09-24,Electronics,3,0,Sunday,0,1.0294838963540245,60.21848220099375
2023-09-25,Electronics,4,0,Monday,0,1.0465526866071984,79.28875166483843
2023-09-26,Electronics,1,0,Tuesday,0,0.9920862207481438,31.11373276592868
2023-09-27,Home Goods,2,0,Wednesday,0,1.0298681272556296,8.029460108993685
2023-09-28,Clothing,3,1,Thursday,0,0.9290026328305175,42.155241598465885
2023-09-29,Clothing,3,0,Friday,0,0.9655537071683824,30.111298308990065
2023-09-30,Home Goods,4,0,Saturday,0,1.0907523023393813,22.081920496207296
2023-10-01,Home Goods,5,0,Sunday,0,0.9216290139281755,50.588363669328494
2023-10-02,Home Goods,4,0,Monday,0,0.9204365134666026,31.317034009615522
2023-10-03,Electronics,5,0,Tuesday,0,0.9011160139474063,19.272284273271165
2023-10-04,Electronics,3,0,Wednesday,0,1.0240907346769652,65.04484822136997
2023-10-05,Toys,4,0,Thursday,0,0.9325823506857454,66.2502877183836
2023-10-06,Electronics,2,0,Friday,0,0.9583489487091749,31.318745782501622
2023-10-07,Electronics,4,0,Saturday,0,0.911623860500612,74.6841835346627
2023-10-08,Toys,1,0,Sunday,0,1.0114159951075714,51.79780281820525
2023-10-09,Clothing,5,0,Monday,0,1.0718421035472474,34.93387925128704
2023-10-10,Toys,4,0,Tuesday,0,1.0203734708253858,38.54825556794133
2023-10-11,Home Goods,5,0,Wednesday,0,0.9826319666813297,26.502287840925835
2023-10-12,Electronics,3,0,Thursday,0,0.997152963656821,63.847293142888425
2023-10-13,Electronics,4,1,Friday,0,1.0752837428541846,108.42141326606041
2023-10-14,Home Goods,3,0,Saturday,0,0.9843874626861843,31.32216960897278
2023-10-15,Home Goods,3,0,Sunday,0,1.0831768840684597,13.251868221137936
2023-10-16,Home Goods,2,0,Monday,0,1.032092754112843,10.842585792948434
2023-10-17,Home Goods,2,0,Tuesday,0,0.9060297953337209,22.890216121828086
2023-10-18,Home Goods,5,0,Wednesday,0,0.911174128722494,22.890528907261288
2023-10-19,Toys,5,1,Thursday,0,1.0831637550454107,69.39539377607312
2023-10-20,Home Goods,5,0,Friday,0,0.9487234287811828,34.93913053881842
2023-10-21,Electronics,4,0,Saturday,0,0.964478168991078,74.6984722068815
2023-10-22,Electronics,3,0,Sunday,0,0.9723481788622085,27.711102216311414
2023-10-23,Home Goods,4,0,Monday,0,1.0269948419858725,20.48239890921975
2023-10-24,Toys,3,1,Tuesday,0,1.0737580085179828,72.29180750405781
2023-10-25,Home Goods,5,1,Wednesday,0,1.0480845736822046,28.917118136805886
2023-10-26,Toys,4,0,Thursday,0,0.9269370787170961,21.688134958041008
2023-10-27,Home Goods,3,0,Friday,0,0.931457046603778,22.893344168500906
2023-10-28,Home Goods,3,0,Saturday,0,1.0110285479846615,14.459151787375314
2023-10-29,Clothing,1,0,Sunday,0,0.9958409063044592,8.43462046336329
2023-10-30,Electronics,4,0,Monday,0,0.9535042921226591,81.93743269884948
2023-10-31,Clothing,5,0,Tuesday,0,0.9640814731305796,33.739403904840216
2023-11-01,Electronics,5,0,Wednesday,0,0.9204269029657095,28.91988423427145
2023-11-02,Toys,3,0,Thursday,0,0.9599217617976628,90.37587316453487
2023-11-03,Home Goods,1,1,Friday,0,1.0800548039731168,43.381011894646235
2023-11-04,Electronics,1,1,Saturday,0,1.019383698875749,89.65531633539257
2023-11-05,Electronics,5,0,Sunday,0,0.9711310908146027,56.637868919539336
2023-11-06,Toys,2,0,Monday,0,1.0389818429487911,48.20310030028376
2023-11-07,Home Goods,1,1,Tuesday,0,1.074298020786879,8.676676615665137
2023-11-08,Toys,2,0,Wednesday,0,0.9047715870566642,46.99930721903785
2023-11-09,Electronics,4,0,Thursday,0,1.0530013825673057,60.25634544273312
2023-11-10,Home Goods,3,0,Friday,0,1.0265367956019187,21.69258077556996
2023-11-11,Toys,5,0,Saturday,0,1.0013081276489764,53.02703314530454
2023-11-12,Home Goods,3,1,Sunday,0,0.9031658664672149,43.38634724018663
2023-11-13,Home Goods,2,0,Monday,0,1.085666588739145,42.18174731639309
2023-11-14,Home Goods,4,0,Tuesday,0,1.0614419710396925,14.462510987212486
2023-11-15,Electronics,1,0,Wednesday,0,1.040622361982273,55.44038301076879
2023-11-16,Toys,4,0,Thursday,0,1.066683232802626,31.336296850078494
2023-11-17,Home Goods,5,0,Friday,0,1.0921917849423286,36.15775967047782
2023-11-18,Toys,1,0,Saturday,0,1.0534372764304392,49.41628012699882
2023-11-19,Clothing,3,0,Sunday,0,1.0631710481547776,48.21166378559825
2023-11-20,Toys,4,0,Monday,0,0.9208574271130604,71.11317580291646
2023-11-21,Home Goods,1,0,Tuesday,0,1.00434642607521,32.54376243143302
2023-11-22,Electronics,4,0,Wednesday,0,1.00230578937778,49.41898119531923
2023-11-23,Clothing,2,0,Thursday,0,0.9286948022788252,14.464289703063693
2023-11-24,Toys,3,0,Friday,0,1.0174003382164742,37.36659232512562
2023-11-25,Home Goods,3,0,Saturday,0,0.9360168925415959,19.28624667061354
2023-11-26,Toys,5,1,Sunday,0,1.0389268357265022,24.59030051683133
2023-11-27,Toys,5,0,Monday,0,0.9596444637458298,12.054233594716598
2023-11-28,Home Goods,4,0,Tuesday,0,1.0338956436239453,19.287037297414834
2023-11-29,Electronics,5,0,Wednesday,0,0.9252910637006893,91.6146790227007
2023-11-30,Home Goods,2,0,Thursday,0,0.9502844738207963,40.98607434990475
2023-12-01,Toys,2,0,Friday,0,0.9585279468702084,59.06897311717124
2023-12-02,Home Goods,3,0,Saturday,0,0.9665478849825768,28.932137275351348
2023-12-03,Toys,5,0,Sunday,0,0.9856476272336482,60.27610962742469
2023-12-04,Home Goods,2,0,Monday,0,0.9382364976299248,15.672002651705071
2023-12-05,Clothing,4,0,Tuesday,0,0.9355677614557819,54.24998124186684
2023-12-06,Home Goods,4,1,Wednesday,0,1.0564188780951218,10.126801541855281
2023-12-07,Toys,4,0,Thursday,0,0.9949265397209585,39.784406830350854
2023-12-08,Clothing,5,0,Friday,0,1.0076916568046324,24.112091192717855
2023-12-09,Home Goods,2,0,Saturday,0,1.085051568274448,19.289936539658978
2023-12-10,Electronics,2,1,Sunday,0,,28.935300193118188
2023-12-11,Electronics,3,0,Monday,0,0.9557470258279531,20.496117704023387
2023-12-12,Clothing,4,0,Tuesday,0,0.9616704129521814,57.87218195317195
2023-12-13,Toys,4,0,Wednesday,0,0.9465296379861693,42.19904263228528
2023-12-14,Toys,1,0,Thursday,0,0.9820619799400234,45.81672948763684
2023-12-15,Clothing,3,0,Friday,0,1.0531825729172137,77.16607251282564
2023-12-16,Clothing,5,0,Saturday,0,1.04530248760383,36.17209076044622
